"siteid","sitename","lat","long","area","notes","description","elev"
3303,"Lake Mullsjön",58.31761,14.21136,NA,NA,NA,155
3304,"Mustusuo",61.80556,33.5,NA,NA,NA,105
3305,"Mutorog Peat Bog",41.50926,23.65766,NA,NA,NA,1616
3306,"Naklo",53.15,17.6,NA,NA,NA,87
3307,"Naroch",54.81667,26.75,NA,NA,NA,186
3308,"Slieve Naslat",54.27048,-5.95509,NA,NA,NA,236
3309,"Navarrés",39.1,-0.68333,NA,NA,NA,267
3310,"Nick of Curleywee",55.06778,-4.4275,NA,NA,NA,400
3311,"Nedre Draketjärn",69.13333,16.06667,NA,NA,NA,-14
3312,"Nemino",62.75,34.58333,NA,NA,NA,18
3313,"Nenazvannoe",61.80556,33.48333,NA,NA,NA,110
3314,"Lake Nero",57.18333,39.45139,NA,NA,NA,83
3315,"Niechorze",54,15.05,NA,NA,NA,6
3316,"Nigula",58.00009,24.68735,NA,NA,NA,56
3317,"Madtjärn",58.5959,12.17463,NA,NA,NA,140
3318,"Lacs Noels",44.97306,2.85889,NA,NA,NA,1097
3319,"Lac Noir",45.45194,2.62278,NA,NA,NA,828
3320,"Nosuo",64.56667,30.83333,NA,NA,NA,181
3321,"Lake Novjato",55.61667,27.08333,NA,NA,NA,148
3322,"Novoselky",53.26346,25.99919,NA,NA,NA,197
3323,"Nowiny",53.9375,19.33472,NA,NA,NA,34
3324,"Nulsaveito",67.53333,70.16667,NA,NA,NA,23
3325,"Lake Nuochaga",61.30058,129.55584,NA,NA,NA,210
3326,"Odensjön",56.00394,13.27565,NA,NA,NA,71
3327,"Olbramovice",48.988224,16.392582,NA,NA,NA,189
3328,"Oltush Lake",51.69667,23.95667,NA,NA,NA,242
3329,"Onego Lake",61.651258,35.178054,NA,NA,NA,22
3330,"Ospitale",44.15556,10.78,NA,NA,NA,1240
3331,"Ostrow",51.47222,19.55417,NA,NA,NA,192
3332,"Osvea",56.05,28.08333,NA,NA,NA,118
3333,"Ova Gölü",36.26667,29.3,NA,NA,NA,6
3334,"Övre Draketjärn",58.6,12.18333,NA,NA,NA,148
3335,"Ovrazhnoe",56.25,85.16667,NA,NA,NA,178
3336,"Pas du Gu",47.21278,-2.15278,NA,NA,NA,3
3337,"Lago Padule",44.29861,10.21472,NA,NA,NA,1186
3338,"Påidre",58.27592,25.50484,NA,NA,NA,38
3339,"Puy de Paillaret",45.51056,2.82056,NA,NA,NA,1575
3340,"Pajuris Fen",56.01306,21.08583,NA,NA,NA,7
3341,"Palašiny",49.68134,15.47796,NA,NA,NA,502
3342,"Pamerkiai Outcrop",54.3125,24.73111,NA,NA,NA,113
3343,"Pecheniya",49.66667,23.93333,NA,NA,NA,252
3344,"Pelléautier",44.52222,6.18333,NA,NA,NA,864
3345,"Lac de Perle",44.14167,7.6,NA,NA,NA,2101
3346,"Peschanoe",51.98333,25.48333,NA,NA,NA,124
3347,"Peschanoe Bog",56.89588,60.30774,NA,NA,NA,311
3348,"Peski",53.36667,24.7,NA,NA,NA,118
3349,"Mire Petrolivo",56,31.98333,NA,NA,NA,187
3350,"Petropavlovka",58.378324,82.92016,NA,NA,NA,65
3351,"Peyrelevade",45.7075,2.04667,NA,NA,NA,763
3352,"Picherande",45.53333,2.8,NA,NA,NA,1703
3353,"Pickletillem",56.41204,-2.90744,NA,NA,NA,24
3354,"Place du Commerce",47.21389,-1.55611,NA,NA,NA,19
3355,"Plan du Lac",45.31528,6.81667,NA,NA,NA,2194
3356,"Podhorany",49.24917,20.47083,NA,NA,NA,605
3357,"Popovo Ezero",41.70757,23.50822,NA,NA,NA,2234
3358,"Popovschina",50.41667,34,NA,NA,NA,95
3359,"Poulroe",53.06667,-8.96667,NA,NA,NA,39
3360,"Lake Beloslav",43.188396,27.670932,NA,NA,NA,3
3361,"Moulin de Prugnolas",45.84972,1.64583,NA,NA,NA,389
3362,"Ptichje",66.35,30.56667,NA,NA,NA,134
3363,"Punozerka",62.81667,33.57778,NA,NA,NA,142
3364,"Punso",57.68477,27.25948,NA,NA,NA,187
3365,"Vasikkasuo",64.67355,27.8601,NA,NA,NA,275
3366,"Puścizna Rękowiańska",49.471458,19.809474,NA,NA,NA,655
3367,"Quartzevoe",43.66667,41.16667,NA,NA,NA,2119
3368,"Quintanar de la Sierra",42.03333,-3.01667,NA,NA,NA,1474
3369,"Raigastvere Lake",58.59222,26.64967,NA,NA,NA,39
3370,"Ran Viken",56.28145,14.29056,NA,NA,NA,77
3371,"Řásná",49.22716,15.372418,NA,NA,NA,666
3372,"Råttuvarri",69.35,20.31667,NA,NA,NA,121
3373,"Saint Julien de Ratz",45.34833,5.65528,NA,NA,NA,669
3374,"Grand Ratz le Pellet",45.425,5.60833,NA,NA,NA,697
3375,"Redmere",52.43972,0.43806,NA,NA,NA,8
3376,"Regetovka",49.423704,21.277606,NA,NA,NA,519
3377,"Řežabinec",49.250916,14.087762,NA,NA,NA,365
3378,"Roberthill Farm",55.09914,-3.39624,NA,NA,NA,26
3379,"Ribnoe",43.63846,41.14052,NA,NA,NA,2158
3380,"Lake Richi",55.68333,26.71667,NA,NA,NA,160
3381,"Rotsee",47.07556,8.32556,NA,NA,NA,415
3382,"Little Loch Roag",58.13333,-6.88333,NA,NA,NA,16
3383,"Roquetas de Mar",36.79444,-2.58889,NA,NA,NA,1
3384,"Rosle Nowe",52.12343,18.90654,NA,NA,NA,110
3385,"Roztoki",49.74255,21.54422,NA,NA,NA,225
3386,"Rudushskoe Lake",56.5,27.55,NA,NA,NA,145
3387,"Rugozero",64.08333,32.63333,NA,NA,NA,127
3388,"Rukatunturi",66.16667,29.15,NA,NA,NA,451
3389,"Ryönänsuo",60.438218,24.176566,NA,NA,NA,85
3390,"Kostroma",58,40,NA,NA,NA,143
3391,"Pervoe Maya",56.36722,37.18444,NA,NA,NA,199
3392,"Plesheevo Lake",56.76882,38.77603,NA,NA,NA,135
3393,"Lake Skrzetuszewskie",52.54984,17.35631,NA,NA,NA,108
3394,"Sabion",44.13,7.47333,NA,NA,NA,2260
3395,"Les Saisies",45.73722,6.47694,NA,NA,NA,1562
3396,"Saksunarvatn",62.24107,-7.15784,NA,NA,NA,4
3397,"Saldropo",43.05,-2.71667,NA,NA,NA,603
3398,"Lake Sämbosjön",57.16313,12.41426,NA,NA,NA,12
3399,"San Rafael",36.77361,-2.60139,NA,NA,NA,0
3400,"Särkikangas",65.91702,29.18661,NA,NA,NA,258
3401,"Sea Mere",52.57056,1.00444,NA,NA,NA,43
3402,"Serni",43.66667,40.48056,NA,NA,NA,2187
3403,"Sérent",47.80944,-2.46806,NA,NA,NA,85
3404,"Vevilov Ice Cap",79.45,95.35,NA,NA,NA,648
3405,"Lake Shabla-Ezeretz",43.57045,28.566292,NA,NA,NA,12
3406,"Shepeta Bog",55.78333,25.16667,NA,NA,NA,109
3407,"Shombashuo",65.09296,32.96292,NA,NA,NA,71
3408,"Shottisham",52.03333,1.4,NA,NA,NA,22
3409,"Sibista",43.23333,41.43056,NA,NA,NA,1882
3410,"Lac de Siguret",44.61361,6.55694,NA,NA,NA,1056
3411,"Sigvalde Träsk",57.34248,18.52596,NA,NA,NA,27
3412,"Siikasuo",61.3,22.06667,NA,NA,NA,24
3413,"Loch Sionascaig",58.069,-5.2008,NA,NA,NA,106
3414,"Sipola",65.05699,24.79939,NA,NA,NA,6
3415,"Saint Sixte",45.42583,5.62861,NA,NA,NA,721
3416,"Lac Saint Léger",44.42,6.33639,NA,NA,NA,1323
3417,"Hozelec",49.04641,20.332,NA,NA,NA,654
3418,"Skřečoň",49.88333,18.38333,NA,NA,NA,245
3419,"Skvarran",57.1894,16.15266,NA,NA,NA,85
3420,"Sladeoak Lane",51.59725,-0.53147,NA,NA,NA,90
3421,"Slatten",56.43333,13.01667,NA,NA,NA,6
3422,"Slopiec",50.78295,20.77591,NA,NA,NA,252
3423,"Sluggan Moss",54.77694,-6.25833,NA,NA,NA,38
3424,"Moselotte",48.03194,7,NA,NA,NA,1234
3425,"Lochan an Smuraich",58.33124,-4.90466,NA,NA,NA,29
3426,"Snellegem",51.18667,3.28,NA,NA,NA,4
3427,"Marais de la Perge",45.3975,-1.01028,NA,NA,NA,5
3428,"Le Marais de la Perge (South)",45.3825,-1.115,NA,NA,NA,5
3429,"Sögüt Gölü",36.9975,29.89833,NA,NA,NA,1580
3430,"Solnechnoe",65.83333,34.33333,NA,NA,NA,41
3431,"Solokiya",50.41667,24.16667,NA,NA,NA,232
3432,"Lake Solsø",56.12833,8.613126,NA,NA,NA,24
3433,"Son Bou",39.92472,4.02722,NA,NA,NA,20
3434,"Mire Sosvyatskoe",56.2,32,NA,NA,NA,191
3435,"Spjällsjön",56.68361,14.59256,NA,NA,NA,151
3436,"Menez-Cam",48.25,-3.5,NA,NA,NA,138
3437,"Spišská Belá",49.18472,20.45,NA,NA,NA,626
3438,"Semmeldalen",77.92761,15.42529,NA,NA,NA,9
3439,"Lake Srebarna",44.106122,27.0699,NA,NA,NA,51
3440,"Stangsmyr",57.34167,18.36941,NA,NA,NA,47
3441,"Steklin",52.93682,18.98338,NA,NA,NA,68
3442,"Straloch",56.75735,-3.56551,NA,NA,NA,250
3443,"Strath Oykell",58.07389,-4.83361,NA,NA,NA,174
3444,"Saint Sauveur",43.56639,3.91667,NA,NA,NA,5
3445,"Saint-Thomas",47.26861,-1.75,NA,NA,NA,48
3446,"Stupino",52.25,39.83333,NA,NA,NA,141
3447,"Saint Viaud Cantin",47.265,-2.01667,NA,NA,NA,4
3448,"Suchedniow",51.043548,20.84283,NA,NA,NA,257
3449,"Sudoble Lake",54.03333,28.1,NA,NA,NA,171
3450,"Suho ezero II",42.06517,23.56001,NA,NA,NA,1906
3451,"Suovalampi",69.603,28.83694,NA,NA,NA,84
3452,"Svatobořice-Mistřín",48.943358,17.068908,NA,NA,NA,165
3453,"Svencele Bog",55.49528,21.29222,NA,NA,NA,4
3454,"Svitjaz",53.43333,25.91667,NA,NA,NA,283
3455,"Syrjälänsuo",61.21667,28.11667,NA,NA,NA,85
3456,"Szymbark",49.63333,21.1,NA,NA,NA,382
3457,"Tadcaster",53.88333,-1.23333,NA,NA,NA,9
3458,"Tarnawa Wyżna",49.111154,22.82692,NA,NA,NA,667
3459,"Loch Tarff",57.153234,-4.605928,NA,NA,NA,285
3460,"Tarnowiec",49.73807,21.56259,NA,NA,NA,224
3461,"Tatli Gölü",41.56667,36.06667,NA,NA,NA,8
3462,"Teguldet",57.33333,88.16667,NA,NA,NA,129
3463,"Tenaghi Philippon",40.95705,24.252808,NA,NA,NA,30
3464,"Delta del Rio Besos",41.40528,2.24833,NA,NA,NA,-36
3465,"Thorpe Bulmer",54.71194,-1.2988,NA,NA,NA,97
3466,"Tschokljovo Marsh",42.36667,22.83333,NA,NA,NA,1248
3467,"Lake Balaton (Southwest)",46.81833,17.735,NA,NA,NA,99
3468,"Lake Balaton (Centre)",46.74444,17.40083,NA,NA,NA,103
3469,"Lake Balaton (Northeast)",47.00167,18.10417,NA,NA,NA,99
3470,"Åkerhultagöl [Tomtabaken]",57.48333,14.46667,NA,NA,NA,297
3471,"Tondi",59.43194,24.89246,NA,NA,NA,13
3472,"Toppeladugärd",55.60223,13.36716,NA,NA,NA,22
3473,"Puerto de Los Tornos",43.15,-3.43333,NA,NA,NA,818
3474,"Tourves",43.41312,5.91072,NA,NA,NA,292
3475,"Trollvatnet",69.875668,23.457912,NA,NA,NA,180
3476,"Trumer Moos",47.94444,13.07778,NA,NA,NA,496
3477,"Lake Trummen",56.863,14.82952,NA,NA,NA,162
3478,"Mire Johvika",58.4848,22.38803,NA,NA,NA,14
3479,"Tullerinsuo",61.3398,21.95107,NA,NA,NA,32
3480,"Tuzla Gölü",39.03333,35.8275,NA,NA,NA,1118
3481,"Tytuvenu Tyrelis",55.58333,23.3,NA,NA,NA,128
3482,"Grosses Überling Schattseit-Moor",47.17222,13.9,NA,NA,NA,1750
3483,"Uitbergen",51.01778,3.94472,NA,NA,NA,4
3484,"Lake Urmia",37.58333,45.46667,NA,NA,NA,1265
3485,"Ust'Mashevskoe",56.31667,57.88333,NA,NA,NA,197
3486,"Ust'-Pechersk",64.75,54.5,NA,NA,NA,36
3487,"Valtavaaranlampi",66.18043,29.17938,NA,NA,NA,418
3488,"Lake Van",38.586466,42.835468,NA,NA,NA,1647
3489,"Vatnsmýri I",64.13611,-21.945,NA,NA,NA,4
3490,"Vegoritis 8",40.741838,21.776848,NA,NA,NA,515
3491,"Vejlby",55.61667,9.71667,NA,NA,NA,5
3492,"Vernéřovice",50.604486,16.213004,NA,NA,NA,463
3493,"Vingölen",57.13371,15.93773,NA,NA,NA,96
3494,"Vishnevskoe Lake",60.50222,29.51694,NA,NA,NA,31
3495,"Vitavattsgyl",56.3311,15.10997,NA,NA,NA,65
3496,"Lake Viviis",39.533162,22.72456,NA,NA,NA,31
3497,"Velké Němčice",48.981118,16.663514,NA,NA,NA,163
3498,"Vôhma Mire",58.5205,25.42171,NA,NA,NA,51
3499,"Vallée de la Voise",48.41667,1.75,NA,NA,NA,139
3500,"Lake Volos",55.76667,27.11667,NA,NA,NA,123
3501,"Volvi 6",40.657782,23.4496,NA,NA,NA,28
3502,"Vracov",48.977644,17.199456,NA,NA,NA,189
3503,"Warszawa Wawrzyszew",52.28611,20.94167,NA,NA,NA,97
3504,"Welney Washes",52.51667,0.25,NA,NA,NA,18
3505,"Mire Pelisoo",58.46667,22.38333,NA,NA,NA,14
3506,"Wiggenhall St. Germans",52.69278,0.33944,NA,NA,NA,10
3507,"Willingham Mere",52.340714,0.053948,NA,NA,NA,7
3508,"Warsaw Kasprzak Street",52.23028,20.98083,NA,NA,NA,119
3509,"Black Sea (South)",42.0675,28.485,NA,NA,NA,-97
3510,"Black Sea (Southwest 2)",42.0675,28.88889,NA,NA,NA,-1429
3511,"Yamant-Nur",49.89934,102.58695,NA,NA,NA,989
3512,"Yesnaby",59.01667,-3.33333,NA,NA,NA,8
3513,"Ylimysneva",62.13333,22.86667,NA,NA,NA,150
3514,"Zaboinoe Lake",55.5773,60.435318,NA,NA,NA,277
3515,"Zalozhtsy",49.75,25.45,NA,NA,NA,312
3516,"Zapovednoe",65.11667,32.63333,NA,NA,NA,91
3517,"Zaruckoe",63.9,36.25,NA,NA,NA,22
3518,"Závidkovice",49.65,15.41667,NA,NA,NA,426
3519,"Zbudovská blata",49.073406,14.346472,NA,NA,NA,379
3520,"Wasenmoos beim Zellhof",47.98611,13.10556,NA,NA,NA,501
3521,"Lake Zeribar",35.53333,46.11667,NA,NA,NA,1281
3522,"Zirbenwaldmoor",46.85833,11.025,NA,NA,NA,2162
3523,"Zsombó Swamp",46.36139,19.99417,NA,NA,NA,83
3524,"Zuratkul'",54.9,59.26667,NA,NA,NA,742
3525,"Zyrardow",52.05361,20.44444,NA,NA,NA,108
3526,"Jasło",49.78333,21.46667,NA,NA,NA,317
3527,"Plateau de Prarion",45.88472,6.74944,NA,NA,NA,1851
3528,"Col du Pré",45.68722,6.60833,NA,NA,NA,1728
3529,"Aino Pond",42.67972,-71.92667,NA,NA,NA,356
3530,"Dead Frog Pond",42.57444,-72.50861,NA,NA,NA,82
3585,"Middle Butte Cave",43.36667,-112.61667,NA,NA,NA,1485
4607,"Natural Bridges National Monument",37.5,-110,NA,NA,NA,1883
5192,"Little Salt Spring",27.075,-82.23333,NA,NA,NA,5
5663,"Saltville Quarry",36.8815,-81.76206,NA,NA,NA,526
5803,"Hiscock Site",43,-78,NA,NA,NA,261
6477,"Roberts Creek AB32",42.98611,-91.50028,NA,NA,NA,303
6478,"Roberts Creek AB35LH",42.98611,-91.50028,NA,NA,NA,303
6479,"Roberts Creek AB30",42.98611,-91.50028,NA,NA,NA,303
6480,"Roberts Creek CCLH-2",42.98611,-91.50028,NA,NA,NA,303
6481,"Roberts Creek DPS-8",42.98611,-91.50028,NA,NA,NA,303
6482,"Roberts Creek AB21",42.98611,-91.50028,NA,NA,NA,303
6483,"Roberts Creek DPS-9",42.98611,-91.50028,NA,NA,NA,303
6484,"Roberts Creek DPS-2LH",42.98611,-91.50028,NA,NA,NA,303
6485,"Roberts Creek F-45",42.98611,-91.50028,NA,NA,NA,303
6486,"Roberts Creek F-45A",42.98611,-91.50028,NA,NA,NA,303
6487,"Roberts Creek CCEH-1",42.98611,-91.50028,NA,NA,NA,303
6488,"Roberts Creek CCEH-1A",42.98611,-91.50028,NA,NA,NA,303
6489,"Roberts Creek CCEH-2(2)B",42.98611,-91.50028,NA,NA,NA,303
6490,"Roberts Creek RCBS",42.98611,-91.50028,NA,NA,NA,303
6491,"Roberts Creek AB33",42.98611,-91.50028,NA,NA,NA,303
6492,"Roberts Creek AB35",42.98611,-91.50028,NA,NA,NA,303
6493,"Roberts Creek AB44",42.98611,-91.50028,NA,NA,NA,303
6495,"Roberts Creek AB51",42.98611,-91.50028,NA,NA,NA,303
6497,"Roberts Creek AB34",42.98611,-91.50028,NA,NA,NA,303
6498,"Roberts Creek AB22A",42.98611,-91.50028,NA,NA,NA,303
6499,"Roberts Creek CCLG-1A",42.98611,-91.50028,NA,NA,NA,303
6505,"Northeast Shark River Slough",25.74642,-80.58386,NA,NA,NA,1
6506,"South Heron Lake",43.7134,-95.2364,NA,NA,NA,428
6507,"Ocheda Lake",43.564714,-95.60271,NA,NA,NA,478
6510,"Hemlock Hollow",42.5366,-72.1786,NA,NA,NA,361
6511,"Blomford Lake",45.493,-93.155,NA,NA,NA,290
6512,"Fawn Lake",45.40666,-93.05396,NA,NA,NA,275
6513,"Frovold Lake",45.3764,-95.5636,NA,NA,NA,318
6514,"Goose Lake",44.989,-94.592,NA,NA,NA,345
6515,"Olson Lake",46.51172,-93.66042,NA,NA,NA,381
6519,"Little Dyke Lake",45.385,-63.5603,NA,NA,NA,7
6521,"Round Grove Lake",44.7072,-94.4948,NA,NA,NA,322
7529,"Little Dollar Lake",46.18576,-85.30848,NA,NA,NA,261
7531,"Last Lake",45.44962,-95.2408,NA,NA,NA,396
7532,"Cottonwood Lake",44.6159,-95.6825,NA,NA,NA,324
7533,"Monson Lake",45.3228,-95.28142,NA,NA,NA,376
7534,"Deans Lake",44.774484,-93.448984,NA,NA,NA,229
7535,"Lake Emily",44.30768,-93.92124,NA,NA,NA,296
7536,"Perch Lake",46.1908,-95.46944,NA,NA,NA,482
7537,"Chub Lake",44.56124,-93.219946,NA,NA,NA,294
7538,"Lake Rachel",45.8003,-95.5546,NA,NA,NA,415
7539,"Ziebell Lake",46.0551,-95.26402,NA,NA,NA,426
7540,"Mud Lake",45.85698,-95.46186,NA,NA,NA,415
7541,"Lybeck Lake",45.6736,-95.7134,NA,NA,NA,355
7542,"Union Lake",45.81656,-95.34356,NA,NA,NA,423
7543,"Albert Lea Lake",43.65142,-93.28508,NA,NA,NA,368
7544,"Potapuram Cheruvu",16.21348,78.57092,NA,NA,NA,442
7548,"Ría Lagartos",21.5661,-88.0865,NA,NA,NA,4
7549,"Everhart Lake",43.61716,-93.43948,NA,NA,NA,385
8551,"Sharkey Lake",44.5921,-93.41352,NA,NA,NA,306
8552,"Kimble Pond",44.21872,-93.84052,NA,NA,NA,309
8558,"Kalaloch",47.6342,-124.38299,NA,NA,NA,16
8559,"Irwin Smith Bog",45.0248,-83.616,NA,NA,NA,224
8561,"West Olaf Lake",46.59746,-96.189,NA,NA,NA,393
8562,"Hoya San Nicolás",20.38716,-101.257,NA,NA,NA,1704
8563,"Hoya Rincon de Parangueo",20.42998,-101.2504,NA,NA,NA,1682
8565,"Oak Glen Lake",43.92848,-93.08272,NA,NA,NA,389
8566,"Camp Lake",45.40448,-95.39172,NA,NA,NA,346
8567,"Adeline Lake",46.30222,-91.1662,NA,NA,NA,420
8572,"Elevenses Lake",46.3812,-91.4942,NA,NA,NA,372
8573,"Eska Lake",45.19114,-90.6084,NA,NA,NA,443
8574,"Fallison Lake",45.9906,-89.6216,NA,NA,NA,501
8578,"Hachiman-Numa",39.95,140.86667,NA,NA,NA,1442
8585,"Horseshoe Lake",38.7018,-90.09503,NA,NA,NA,122
8586,"Glimmerglass Lake",46.214642,-89.321318,NA,NA,NA,522
9588,"Brewster Creek",41.98009,-88.245214,NA,NA,NA,230
9591,"Kelly's Lough",52.958352,-6.426246,NA,NA,NA,570
9601,"Mongan Bog",53.32469,-7.98346,NA,NA,NA,55
9606,"Iwaya site",35.51763,135.88674,NA,NA,NA,14
9633,"Clara Bog",53.318794,-7.63632,NA,NA,NA,49
9638,"Liffey Head Bog",53.06423,-6.378658,NA,NA,NA,423
9639,"All Saint's Bog",53.146442,-7.975872,NA,NA,NA,16
9644,"Ballygisheen Bog",51.959702,-9.904966,NA,NA,NA,150
9685,"Laguna Granja",-13.263406,-63.710252,NA,NA,NA,138
9686,"Laguna Orícore",-13.348328,-63.527964,NA,NA,NA,152
9688,"Bass Lake",45.198736,-94.879268,NA,NA,NA,361
9690,"Brackloon Lough",53.76021,-9.56165,NA,NA,NA,86
9691,"Ballyduff",53.081188,-7.994152,NA,NA,NA,49
9692,"Camillan Wood",52.01762,-9.533828,NA,NA,NA,23
9698,"Lough Camclaun",52.19429,-10.166208,NA,NA,NA,217
9699,"Reenadinna Wood",52.00161,-9.544508,NA,NA,NA,27
9700,"Quebrada La Higuera Upper Middens",-18.662,-69.54518,NA,NA,NA,3444
9705,"Rough Island",52.031066,-9.533496,NA,NA,NA,21
9707,"Quebrada La Higuera Lower Middens",-18.68115,-69.624598,NA,NA,NA,3164
9708,"Linsley Pond",41.316676,-72.784686,NA,NA,NA,9
9717,"Devils Lake, Creel Bay",48.081514,-98.934766,NA,NA,NA,435
9735,"Lake Sallie",46.769124,-95.899486,NA,NA,NA,405
9738,"Tower Lake",46.542422,-86.038124,NA,NA,NA,287
9753,"Chappice Lake",50.164368,-110.36582,NA,NA,NA,708
9754,"Eagle Lake",50.995388,-113.330166,NA,NA,NA,987
9755,"Bellshill Lake",52.59918,-111.562496,NA,NA,NA,650
9756,"Gooseberry Lake",52.116292,-110.744864,NA,NA,NA,684
9757,"Keiver's Lake",51.6868,-113.556694,NA,NA,NA,906
9758,"Little Fish Lake",51.374176,-112.240672,NA,NA,NA,896
9759,"Lloyd Lake [Red Deer Lake]",50.869526,-114.164274,NA,NA,NA,1116
9760,"Red Deer Lake",52.714112,-113.07472,NA,NA,NA,757
9761,"Twelve Mile Coulee",50.197494,-111.650758,NA,NA,NA,743
9762,"Johnson Lake",45.443186,-95.272972,NA,NA,NA,364
9768,"Hell Hole Lake",45.786366,-92.219194,NA,NA,NA,298
9795,"Browns Island",38.042122,-121.868012,NA,NA,NA,1
9796,"Roe Island",38.07294,-122.03373,NA,NA,NA,1
9798,"Dog Lake",50.779774,-115.930744,NA,NA,NA,1174
9811,"Derrycunihy Wood",51.960746,-9.585444,NA,NA,NA,126
9812,"Cornaher Lough",53.365506,-7.412886,NA,NA,NA,82
9814,"Alpine Pond",37.636246,-112.824528,NA,NA,NA,3203
9816,"Lough Aisling",53.918802,-9.588546,NA,NA,NA,13
9817,"Lough Anaffrin",53.952636,-9.72362,NA,NA,NA,172
9818,"Lough Clevala",54.04022,-9.435136,NA,NA,NA,60
9819,"Lough Corslieve",54.049896,-9.63936,NA,NA,NA,297
9820,"Black Lough",53.170242,-7.826574,NA,NA,NA,53
9824,"Lily Lake",44.192116,-93.641746,NA,NA,NA,312
9825,"Kelly-Dudley Lake",44.353702,-93.367772,NA,NA,NA,322
9826,"Martha Lake",45.14107,-93.740124,NA,NA,NA,295
9830,"Lowder Creek Bog",37.671892,-112.792426,NA,NA,NA,3151
9833,"Brackloon Wood",53.75745,-9.559616,NA,NA,NA,73
9834,"Sheheree Bog",52.039974,-9.48127,NA,NA,NA,53
9835,"Kilcurley Wood",53.390606,-7.662552,NA,NA,NA,62
9836,"Pedrido",43.44995,-7.063954,NA,NA,NA,271
9837,"Slish Lake",54.243856,-8.372074,NA,NA,NA,22
9838,"Uragh Wood",51.801282,-9.689462,NA,NA,NA,135
9860,"Norwood",44.7093,-93.92679,NA,NA,NA,298
9861,"Hurleg Lake",37.262976,96.890672,NA,NA,NA,2798
9862,"Bates Marsh",42.341592,-81.846,NA,NA,NA,181
9864,"Zoige Basin",33.45,102.63333,NA,NA,NA,3466
9865,"Lake Kirkpatrick",-45.027516,168.573484,NA,NA,NA,563
9866,"Big Reed Pond Hollow",46.350486,-69.051912,NA,NA,NA,350
9867,"Minnreg",44.692808,-93.321848,NA,NA,NA,297
9868,"Dukes Tarn",-44.96418,168.492688,NA,NA,NA,828
9869,"Amber Lake",43.606022,-94.474636,NA,NA,NA,351
9870,"Camp Lake",45.16118,-94.094046,NA,NA,NA,316
9871,"Crystal Lake",44.333012,-93.212992,NA,NA,NA,345
9872,"Fish Lake",44.229034,-93.666674,NA,NA,NA,310
9873,"Fish Lake (Sc)",44.65102,-93.46048,NA,NA,NA,288
9874,"Eagle Lake",44.807836,-93.935746,NA,NA,NA,294
9875,"Lake Emily, Northeast Basin",44.313454,-93.914954,NA,NA,NA,296
9876,"Fuller Lake",45.42133,-94.07615,NA,NA,NA,292
9877,"Tianchi Lake",35.264552,106.30851,NA,NA,NA,2435
9878,"San Luis Lake",37.675344,-105.727178,NA,NA,NA,2294
9889,"Blackwoods Hollow",44.31316,-68.223686,NA,NA,NA,28
9890,"Buckley Pond Hollow",46.33468,-69.049604,NA,NA,NA,336
9891,"Isle au Haut North Hollow",44.0651,-68.6354,NA,NA,NA,56
9892,"Isle au Haut South Hollow",44.031498,-68.630498,NA,NA,NA,61
9893,"Roque Island Hollow",44.572634,-67.531522,NA,NA,NA,11
9894,"Schoodic Peninsula Hollow",44.373194,-68.072736,NA,NA,NA,8
9942,"Yahoo Lake",47.676672,-124.018898,NA,NA,NA,716
9943,"Two Frog Lake",51.10622,-127.534494,NA,NA,NA,37
9944,"South Bog",44.715226,-67.20609,NA,NA,NA,30
9945,"Siesta Lake",37.850338,-119.660106,NA,NA,NA,2424
9947,"Burnt Knob Lake",45.70683,-114.983048,NA,NA,NA,2235
9953,"Lake Mina",45.891414,-95.478928,NA,NA,NA,416
9974,"Baker Lake",45.8915,-114.26344,NA,NA,NA,2394
9976,"Deuce Lake",64.863856,-147.940704,NA,NA,NA,170
9979,"Bonatoa Bog",-18.06667,178.53333,NA,NA,NA,7
9980,"East Twin Lake",41.19519,-81.335614,NA,NA,NA,317
9985,"Hoodoo Lake",46.319888,-114.651816,NA,NA,NA,1763
9987,"Elk Lake",45.8653,-95.8058,NA,NA,NA,367
9988,"Brass Tarn",-5.78747,145.04318,NA,NA,NA,3939
9989,"Pintler Lake",45.840046,-113.440504,NA,NA,NA,1922
9990,"Upper Soper Lake",62.913428,-69.88108,NA,NA,NA,19
9991,"Prien Lake",30.191334,-93.281754,NA,NA,NA,-4
9992,"Ogac Lake",62.843488,-67.344442,NA,NA,NA,5
9993,"Nelson Lake",46.2283,-85.381102,NA,NA,NA,251
9994,"Moose Lake",47.883276,-123.351178,NA,NA,NA,1542
9995,"Martins Lake",47.71293,-123.532686,NA,NA,NA,1422
9996,"Ijomba",-4.021156,137.216632,NA,NA,NA,3634
9997,"Fracas Lake",36.630652,-112.238646,NA,NA,NA,2521
9998,"Efstadalsvatn",65.9404,-22.675412,NA,NA,NA,119
9999,"Dye Lower Water Lake (Dyer Lake)",66.622242,-61.649574,NA,NA,NA,327
10000,"Bear Lake",36.37108,-112.147228,NA,NA,NA,2777
10002,"Lake Arthur",30.044968,-92.719662,NA,NA,NA,0
10003,"Appleman Lake",41.62264,-85.212974,NA,NA,NA,295
10004,"Eagle Tarn",-42.680062,146.591092,NA,NA,NA,1049
10005,"Adamsons Peak",-43.347714,146.83782,NA,NA,NA,943
10006,"Komanimambuno Mire",-5.82037,145.08903,NA,NA,NA,2735
